ID,SERVICE_SETTING,DESCRIPTION,CPT,NDC,REVENUE_CODE,Gross Charge,Discounted Cash Price,Aetna Commercial Out of Network,Aetna Commercial Out of Network - Emergency Services,Aetna HMO/PPO,Alignment Medicare Adv_ HMO / PPO,Anthem Blue Cross Commercial Out of Network,Anthem Blue Cross Commercial Out of Network - Emergency Services,Anthem HMO/PPO,Anthem Individual,Anthem Medi-Cal,Anthem Medicare Adv_ HMO / PPO,Blue Shield Commercial Out of Network,Blue Shield Commercial Out of Network - Emergency Services,Blue Shield HMO / PPO,Blue Shield Individual,Blue Shield Medicare Adv_ HMO / PPO,Cigna Commercial Out of Network,Cigna Commercial Out of Network - Emergency Services,Cigna HMO/PPO,Health Net Commercial Out of Network,Health Net Commercial Out of Network - Emergency Services,Health Net HMO / PPO,Health Net Medi-Cal / California Health & Wellness,Health Net Medicare Adv_ HMO / PPO,HealthSmart PPO,Humana Medicare Adv_ HMO,Multiplan PPO,Stanford Advantage Medicare Adv_ HMO,Sutter Health Plus HMO,United Commercial Out of Network,United Commercial Out of Network - Emergency Services,United HMO / POS,United Medicare Adv_ HMO and PPO,United PPO,United Signature Value Alliance,Minimum Negotiated Price,Maximum Negotiated Price
MSDRG-956,INPATIENT,All Inpatient Services for MS-DRG 956,,,,,,,,,"$30,730.70 ",,,,,,"$30,730.70 ",,,,,"$30,730.70 ",,,,,,,,"$30,730.70 ",,"$30,730.70 ",,"$30,730.70 ",,,,,"$30,730.70 ",,,"$30,730.70 ","$30,730.70 "
MSDRG-957,INPATIENT,All Inpatient Services for MS-DRG 957,,,,,,,,,"$59,233.62 ",,,,,,"$59,233.62 ",,,,,"$59,233.62 ",,,,,,,,"$59,233.62 ",,"$59,233.62 ",,"$59,233.62 ",,,,,"$59,233.62 ",,,"$59,233.62 ","$59,233.62 "
MSDRG-958,INPATIENT,All Inpatient Services for MS-DRG 958,,,,,,,,,"$33,569.90 ",,,,,,"$33,569.90 ",,,,,"$33,569.90 ",,,,,,,,"$33,569.90 ",,"$33,569.90 ",,"$33,569.90 ",,,,,"$33,569.90 ",,,"$33,569.90 ","$33,569.90 "
MSDRG-959,INPATIENT,All Inpatient Services for MS-DRG 959,,,,,,,,,"$21,839.55 ",,,,,,"$21,839.55 ",,,,,"$21,839.55 ",,,,,,,,"$21,839.55 ",,"$21,839.55 ",,"$21,839.55 ",,,,,"$21,839.55 ",,,"$21,839.55 ","$21,839.55 "
MSDRG-963,INPATIENT,All Inpatient Services for MS-DRG 963,,,,,,,,,"$21,790.06 ",,,,,,"$21,790.06 ",,,,,"$21,790.06 ",,,,,,,,"$21,790.06 ",,"$21,790.06 ",,"$21,790.06 ",,,,,"$21,790.06 ",,,"$21,790.06 ","$21,790.06 "
MSDRG-964,INPATIENT,All Inpatient Services for MS-DRG 964,,,,,,,,,"$11,907.55 ",,,,,,"$11,907.55 ",,,,,"$11,907.55 ",,,,,,,,"$11,907.55 ",,"$11,907.55 ",,"$11,907.55 ",,,,,"$11,907.55 ",,,"$11,907.55 ","$11,907.55 "
MSDRG-965,INPATIENT,All Inpatient Services for MS-DRG 965,,,,,,,,,"$7,283.58 ",,,,,,"$7,283.58 ",,,,,"$7,283.58 ",,,,,,,,"$7,283.58 ",,"$7,283.58 ",,"$7,283.58 ",,,,,"$7,283.58 ",,,"$7,283.58 ","$7,283.58 "
MSDRG-969,INPATIENT,All Inpatient Services for MS-DRG 969,,,,,,,,,"$46,709.87 ",,,,,,"$46,709.87 ",,,,,"$46,709.87 ",,,,,,,,"$46,709.87 ",,"$46,709.87 ",,"$46,709.87 ",,,,,"$46,709.87 ",,,"$46,709.87 ","$46,709.87 "
MSDRG-970,INPATIENT,All Inpatient Services for MS-DRG 970,,,,,,,,,"$23,855.80 ",,,,,,"$23,855.80 ",,,,,"$23,855.80 ",,,,,,,,"$23,855.80 ",,"$23,855.80 ",,"$23,855.80 ",,,,,"$23,855.80 ",,,"$23,855.80 ","$23,855.80 "
MSDRG-974,INPATIENT,All Inpatient Services for MS-DRG 974,,,,,,,,,"$21,475.57 ",,,,,,"$21,475.57 ",,,,,"$21,475.57 ",,,,,,,,"$21,475.57 ",,"$21,475.57 ",,"$21,475.57 ",,,,,"$21,475.57 ",,,"$21,475.57 ","$21,475.57 "
MSDRG-975,INPATIENT,All Inpatient Services for MS-DRG 975,,,,,,,,,"$10,233.72 ",,,,,,"$10,233.72 ",,,,,"$10,233.72 ",,,,,,,,"$10,233.72 ",,"$10,233.72 ",,"$10,233.72 ",,,,,"$10,233.72 ",,,"$10,233.72 ","$10,233.72 "
MSDRG-976,INPATIENT,All Inpatient Services for MS-DRG 976,,,,,,,,,"$7,579.71 ",,,,,,"$7,579.71 ",,,,,"$7,579.71 ",,,,,,,,"$7,579.71 ",,"$7,579.71 ",,"$7,579.71 ",,,,,"$7,579.71 ",,,"$7,579.71 ","$7,579.71 "
MSDRG-977,INPATIENT,All Inpatient Services for MS-DRG 977,,,,,,,,,"$10,570.56 ",,,,,,"$10,570.56 ",,,,,"$10,570.56 ",,,,,,,,"$10,570.56 ",,"$10,570.56 ",,"$10,570.56 ",,,,,"$10,570.56 ",,,"$10,570.56 ","$10,570.56 "
MSDRG-981,INPATIENT,All Inpatient Services for MS-DRG 981,,,,,,,,,"$36,832.94 ",,,,,,"$36,832.94 ",,,,,"$36,832.94 ",,,,,,,,"$36,832.94 ",,"$36,832.94 ",,"$36,832.94 ",,,,,"$36,832.94 ",,,"$36,832.94 ","$36,832.94 "
MSDRG-982,INPATIENT,All Inpatient Services for MS-DRG 982,,,,,,,,,"$20,247.14 ",,,,,,"$20,247.14 ",,,,,"$20,247.14 ",,,,,,,,"$20,247.14 ",,"$20,247.14 ",,"$20,247.14 ",,,,,"$20,247.14 ",,,"$20,247.14 ","$20,247.14 "
MSDRG-983,INPATIENT,All Inpatient Services for MS-DRG 983,,,,,,,,,"$13,188.66 ",,,,,,"$13,188.66 ",,,,,"$13,188.66 ",,,,,,,,"$13,188.66 ",,"$13,188.66 ",,"$13,188.66 ",,,,,"$13,188.66 ",,,"$13,188.66 ","$13,188.66 "
MSDRG-987,INPATIENT,All Inpatient Services for MS-DRG 987,,,,,,,,,"$26,148.23 ",,,,,,"$26,148.23 ",,,,,"$26,148.23 ",,,,,,,,"$26,148.23 ",,"$26,148.23 ",,"$26,148.23 ",,,,,"$26,148.23 ",,,"$26,148.23 ","$26,148.23 "
MSDRG-988,INPATIENT,All Inpatient Services for MS-DRG 988,,,,,,,,,"$13,620.48 ",,,,,,"$13,620.48 ",,,,,"$13,620.48 ",,,,,,,,"$13,620.48 ",,"$13,620.48 ",,"$13,620.48 ",,,,,"$13,620.48 ",,,"$13,620.48 ","$13,620.48 "
MSDRG-989,INPATIENT,All Inpatient Services for MS-DRG 989,,,,,,,,,"$8,968.58 ",,,,,,"$8,968.58 ",,,,,"$8,968.58 ",,,,,,,,"$8,968.58 ",,"$8,968.58 ",,"$8,968.58 ",,,,,"$8,968.58 ",,,"$8,968.58 ","$8,968.58 "
OP_BARIATRIC_IV,OUTPATIENT,Rate for all outpatient services for Bariatric Surgery procedures,,,,,,,,,,,,,,,,,,,,,,,,,,"$17,192.00 ",,,,,,,,,,,,,,"$17,192.00 ","$17,192.00 "
OP_CASE-10005,OUTPATIENT,All Services for Outpatient Surgery for Fna bx w/us gdn 1st les,10005,,,,,,,,$759.20 ,,,,,,$759.20 ,"$3,265.00 ",,"$2,968.00 ","$2,619.00 ",$759.20 ,,,,,,,,$759.20 ,,$759.20 ,,$759.20 ,,,,,$759.20 ,,,$759.20 ,"$3,265.00 "
OP_CASE-10007,OUTPATIENT,All Services for Outpatient Surgery for Fna bx w/fluor gdn 1st les,10007,,,,,,,,$759.20 ,,,,,,$759.20 ,,,,,$759.20 ,,,,,,,,$759.20 ,,$759.20 ,,$759.20 ,,,,,$759.20 ,,,$759.20 ,$759.20 
OP_CASE-10009,OUTPATIENT,All Services for Outpatient Surgery for Fna bx w/ct gdn 1st les,10009,,,,,,,,$759.20 ,,,,,,$759.20 ,,,,,$759.20 ,,,,,,,,$759.20 ,,$759.20 ,,$759.20 ,,,,,$759.20 ,,,$759.20 ,$759.20 
OP_CASE-10011,OUTPATIENT,All Services for Outpatient Surgery for Fna bx w/mr gdn 1st les,10011,,,,,,,,$759.20 ,,,,,,$759.20 ,,,,,$759.20 ,,,,,,,,$759.20 ,,$759.20 ,,$759.20 ,,,,,$759.20 ,,,$759.20 ,$759.20 
OP_CASE-10021,OUTPATIENT,All Services for Outpatient Surgery for Fna bx w/o img gdn 1st les,10021,,,,,,,,$421.69 ,,,,,,$421.69 ,,,,,$421.69 ,,,,,,,,$421.69 ,,$421.69 ,,$421.69 ,,,,,$421.69 ,,,$421.69 ,$421.69 
OP_CASE-10030,OUTPATIENT,All Services for Outpatient Surgery for Guide cathet fluid drainage,10030,,,,,,,,$759.20 ,,,,,,$759.20 ,,,,,$759.20 ,,,,,,,,$759.20 ,,$759.20 ,,$759.20 ,,,,,$759.20 ,,,$759.20 ,$759.20 
OP_CASE-10035,OUTPATIENT,All Services for Outpatient Surgery for Perq dev soft tiss 1st imag,10035,,,,,,,,$759.20 ,,,,,,$759.20 ,,,,,$759.20 ,,,,,,,,$759.20 ,,$759.20 ,,$759.20 ,,,,,$759.20 ,,,$759.20 ,$759.20 
OP_CASE-10040,OUTPATIENT,All Services for Outpatient Surgery for Acne surgery,10040,,,,,,,,$219.09 ,,,,,,$219.09 ,,,,,$219.09 ,,,,,,,,$219.09 ,,$219.09 ,,$219.09 ,,,,,$219.09 ,,,$219.09 ,$219.09 
OP_CASE-10060,OUTPATIENT,All Services for Outpatient Surgery for Drainage of skin abscess,10060,,,,,,,,$219.09 ,,,,,,$219.09 ,,,,,$219.09 ,,,,,,,,$219.09 ,,$219.09 ,,$219.09 ,,,,,$219.09 ,,,$219.09 ,$219.09 
OP_CASE-10061,OUTPATIENT,All Services for Outpatient Surgery for Drainage of skin abscess,10061,,,,,,,,$421.69 ,,,,,,$421.69 ,,,,,$421.69 ,,,,,,,,$421.69 ,,$421.69 ,,$421.69 ,,,,,$421.69 ,,,$421.69 ,$421.69 
OP_CASE-10080,OUTPATIENT,All Services for Outpatient Surgery for Drainage of pilonidal cyst,10080,,,,,,,,$759.20 ,,,,,,$759.20 ,,,,,$759.20 ,,,,,,,,$759.20 ,,$759.20 ,,$759.20 ,,,,,$759.20 ,,,$759.20 ,$759.20 
OP_CASE-10081,OUTPATIENT,All Services for Outpatient Surgery for Drainage of pilonidal cyst,10081,,,,,,,,$759.20 ,,,,,,$759.20 ,,,,,$759.20 ,,,,,,,,$759.20 ,,$759.20 ,,$759.20 ,,,,,$759.20 ,,,$759.20 ,$759.20 
OP_CASE-10120,OUTPATIENT,All Services for Outpatient Surgery for Remove foreign body,10120,,,,,,,,$421.69 ,,,,,,$421.69 ,,,,,$421.69 ,,,,,,,,$421.69 ,,$421.69 ,,$421.69 ,,,,,$421.69 ,,,$421.69 ,$421.69 
OP_CASE-10121,OUTPATIENT,All Services for Outpatient Surgery for Remove foreign body,10121,,,,,,,,"$1,716.60 ",,,,,,"$1,716.60 ",,,,,"$1,716.60 ",,,,,,,,"$1,716.60 ",,"$1,716.60 ",,"$1,716.60 ",,,,,"$1,716.60 ",,,"$1,716.60 ","$1,716.60 "
OP_CASE-10140,OUTPATIENT,All Services for Outpatient Surgery for Drainage of hematoma/fluid,10140,,,,,,,,"$1,716.60 ",,,,,,"$1,716.60 ",,,,,"$1,716.60 ",,,,,,,,"$1,716.60 ",,"$1,716.60 ",,"$1,716.60 ",,,,,"$1,716.60 ",,,"$1,716.60 ","$1,716.60 "
OP_CASE-10160,OUTPATIENT,All Services for Outpatient Surgery for Puncture drainage of lesion,10160,,,,,,,,$421.69 ,,,,,,$421.69 ,,,,,$421.69 ,,,,,,,,$421.69 ,,$421.69 ,,$421.69 ,,,,,$421.69 ,,,$421.69 ,$421.69 
OP_CASE-10180,OUTPATIENT,All Services for Outpatient Surgery for Complex drainage wound,10180,,,,,,,,"$2,892.74 ",,,,,,"$2,892.74 ",,,,,"$2,892.74 ",,,,,,,,"$2,892.74 ",,"$2,892.74 ",,"$2,892.74 ",,,,,"$2,892.74 ",,,"$2,892.74 ","$2,892.74 "
OP_CASE-11000,OUTPATIENT,All Services for Outpatient Surgery for Debride infected skin,11000,,,,,,,,$638.97 ,,,,,,$638.97 ,,,,,$638.97 ,,,,,,,,$638.97 ,,$638.97 ,,$638.97 ,,,,,$638.97 ,,,$638.97 ,$638.97 
OP_CASE-11010,OUTPATIENT,All Services for Outpatient Surgery for Debride skin at fx site,11010,,,,,,,,$759.20 ,,,,,,$759.20 ,,,,,$759.20 ,,,,,,,,$759.20 ,,$759.20 ,,$759.20 ,,,,,$759.20 ,,,$759.20 ,$759.20 
OP_CASE-11011,OUTPATIENT,All Services for Outpatient Surgery for Debride skin musc at fx site,11011,,,,,,,,$759.20 ,,,,,,$759.20 ,,,,,$759.20 ,,,,,,,,$759.20 ,,$759.20 ,,$759.20 ,,,,,$759.20 ,,,$759.20 ,$759.20 
OP_CASE-11012,OUTPATIENT,All Services for Outpatient Surgery for Deb skin bone at fx site,11012,,,,,,,,"$2,892.74 ",,,,,,"$2,892.74 ",,,,,"$2,892.74 ",,,,,,,,"$2,892.74 ",,"$2,892.74 ",,"$2,892.74 ",,,,,"$2,892.74 ",,,"$2,892.74 ","$2,892.74 "
OP_CASE-11042,OUTPATIENT,All Services for Outpatient Surgery for Deb subq tissue 20 sq cm/<,11042,,,,,,,,$421.69 ,,,,,,$421.69 ,,,,,$421.69 ,,,,,,,,$421.69 ,,$421.69 ,,$421.69 ,,,,,$421.69 ,,,$421.69 ,$421.69 
OP_CASE-11043,OUTPATIENT,All Services for Outpatient Surgery for Deb musc/fascia 20 sq cm/<,11043,,,,,,,,$638.97 ,,,,,,$638.97 ,,,,,$638.97 ,,,,,,,,$638.97 ,,$638.97 ,,$638.97 ,,,,,$638.97 ,,,$638.97 ,$638.97 
OP_CASE-11044,OUTPATIENT,All Services for Outpatient Surgery for Deb bone 20 sq cm/<,11044,,,,,,,,"$1,716.60 ",,,,,,"$1,716.60 ",,,,,"$1,716.60 ",,,,,,,,"$1,716.60 ",,"$1,716.60 ",,"$1,716.60 ",,,,,"$1,716.60 ",,,"$1,716.60 ","$1,716.60 "
OP_CASE-11055,OUTPATIENT,All Services for Outpatient Surgery for Trim skin lesion,11055,,,,,,,,$219.09 ,,,,,,$219.09 ,,,,,$219.09 ,,,,,,,,$219.09 ,,$219.09 ,,$219.09 ,,,,,$219.09 ,,,$219.09 ,$219.09 
OP_CASE-11056,OUTPATIENT,All Services for Outpatient Surgery for Trim skin lesions 2 to 4,11056,,,,,,,,$219.09 ,,,,,,$219.09 ,,,,,$219.09 ,,,,,,,,$219.09 ,,$219.09 ,,$219.09 ,,,,,$219.09 ,,,$219.09 ,$219.09 
OP_CASE-11057,OUTPATIENT,All Services for Outpatient Surgery for Trim skin lesions over 4,11057,,,,,,,,$219.09 ,,,,,,$219.09 ,,,,,$219.09 ,,,,,,,,$219.09 ,,$219.09 ,,$219.09 ,,,,,$219.09 ,,,$219.09 ,$219.09 
OP_CASE-11102,OUTPATIENT,All Services for Outpatient Surgery for Tangntl bx skin single les,11102,,,,,,,,$219.09 ,,,,,,$219.09 ,,,,,$219.09 ,,,,,,,,$219.09 ,,$219.09 ,,$219.09 ,,,,,$219.09 ,,,$219.09 ,$219.09 
OP_CASE-11104,OUTPATIENT,All Services for Outpatient Surgery for Punch bx skin single lesion,11104,,,,,,,,$421.69 ,,,,,,$421.69 ,,,,,$421.69 ,,,,,,,,$421.69 ,,$421.69 ,,$421.69 ,,,,,$421.69 ,,,$421.69 ,$421.69 
OP_CASE-11106,OUTPATIENT,All Services for Outpatient Surgery for Incal bx skn single les,11106,,,,,,,,$638.97 ,,,,,,$638.97 ,,,,,$638.97 ,,,,,,,,$638.97 ,,$638.97 ,,$638.97 ,,,,,$638.97 ,,,$638.97 ,$638.97 
OP_CASE-11200,OUTPATIENT,All Services for Outpatient Surgery for Removal of skin tags <w/15,11200,,,,,,,,$219.09 ,,,,,,$219.09 ,,,,,$219.09 ,,,,,,,,$219.09 ,,$219.09 ,,$219.09 ,,,,,$219.09 ,,,$219.09 ,$219.09 
OP_CASE-11300,OUTPATIENT,All Services for Outpatient Surgery for Shave skin lesion 0.5 cm/<,11300,,,,,,,,$421.69 ,,,,,,$421.69 ,,,,,$421.69 ,,,,,,,,$421.69 ,,$421.69 ,,$421.69 ,,,,,$421.69 ,,,$421.69 ,$421.69 
OP_CASE-11301,OUTPATIENT,All Services for Outpatient Surgery for Shave skin lesion 0.6-1.0 cm,11301,,,,,,,,$219.09 ,,,,,,$219.09 ,,,,,$219.09 ,,,,,,,,$219.09 ,,$219.09 ,,$219.09 ,,,,,$219.09 ,,,$219.09 ,$219.09 
OP_CASE-11302,OUTPATIENT,All Services for Outpatient Surgery for Shave skin lesion 1.1-2.0 cm,11302,,,,,,,,$219.09 ,,,,,,$219.09 ,,,,,$219.09 ,,,,,,,,$219.09 ,,$219.09 ,,$219.09 ,,,,,$219.09 ,,,$219.09 ,$219.09 
OP_CASE-11303,OUTPATIENT,All Services for Outpatient Surgery for Shave skin lesion >2.0 cm,11303,,,,,,,,$421.69 ,,,,,,$421.69 ,,,,,$421.69 ,,,,,,,,$421.69 ,,$421.69 ,,$421.69 ,,,,,$421.69 ,,,$421.69 ,$421.69 
OP_CASE-11305,OUTPATIENT,All Services for Outpatient Surgery for Shave skin lesion 0.5 cm/<,11305,,,,,,,,$219.09 ,,,,,,$219.09 ,,,,,$219.09 ,,,,,,,,$219.09 ,,$219.09 ,,$219.09 ,,,,,$219.09 ,,,$219.09 ,$219.09 
OP_CASE-11306,OUTPATIENT,All Services for Outpatient Surgery for Shave skin lesion 0.6-1.0 cm,11306,,,,,,,,$219.09 ,,,,,,$219.09 ,,,,,$219.09 ,,,,,,,,$219.09 ,,$219.09 ,,$219.09 ,,,,,$219.09 ,,,$219.09 ,$219.09 
OP_CASE-11307,OUTPATIENT,All Services for Outpatient Surgery for Shave skin lesion 1.1-2.0 cm,11307,,,,,,,,$219.09 ,,,,,,$219.09 ,,,,,$219.09 ,,,,,,,,$219.09 ,,$219.09 ,,$219.09 ,,,,,$219.09 ,,,$219.09 ,$219.09 
OP_CASE-11308,OUTPATIENT,All Services for Outpatient Surgery for Shave skin lesion >2.0 cm,11308,,,,,,,,$421.69 ,,,,,,$421.69 ,,,,,$421.69 ,,,,,,,,$421.69 ,,$421.69 ,,$421.69 ,,,,,$421.69 ,,,$421.69 ,$421.69 
OP_CASE-11310,OUTPATIENT,All Services for Outpatient Surgery for Shave skin lesion 0.5 cm/<,11310,,,,,,,,$219.09 ,,,,,,$219.09 ,,,,,$219.09 ,,,,,,,,$219.09 ,,$219.09 ,,$219.09 ,,,,,$219.09 ,,,$219.09 ,$219.09 
OP_CASE-11311,OUTPATIENT,All Services for Outpatient Surgery for Shave skin lesion 0.6-1.0 cm,11311,,,,,,,,$219.09 ,,,,,,$219.09 ,,,,,$219.09 ,,,,,,,,$219.09 ,,$219.09 ,,$219.09 ,,,,,$219.09 ,,,$219.09 ,$219.09 
OP_CASE-11312,OUTPATIENT,All Services for Outpatient Surgery for Shave skin lesion 1.1-2.0 cm,11312,,,,,,,,$421.69 ,,,,,,$421.69 ,,,,,$421.69 ,,,,,,,,$421.69 ,,$421.69 ,,$421.69 ,,,,,$421.69 ,,,$421.69 ,$421.69 
OP_CASE-11313,OUTPATIENT,All Services for Outpatient Surgery for Shave skin lesion >2.0 cm,11313,,,,,,,,$421.69 ,,,,,,$421.69 ,,,,,$421.69 ,,,,,,,,$421.69 ,,$421.69 ,,$421.69 ,,,,,$421.69 ,,,$421.69 ,$421.69 
OP_CASE-11400,OUTPATIENT,All Services for Outpatient Surgery for Exc tr-ext b9+marg 0.5 cm<,11400,,,,,,,,$759.20 ,,,,,,$759.20 ,,,,,$759.20 ,,,,,,,,$759.20 ,,$759.20 ,,$759.20 ,,,,,$759.20 ,,,$759.20 ,$759.20 
OP_CASE-11401,OUTPATIENT,All Services for Outpatient Surgery for Exc tr-ext b9+marg 0.6-1 cm,11401,,,,,,,,$421.69 ,,,,,,$421.69 ,,,,,$421.69 ,,,,,,,,$421.69 ,,$421.69 ,,$421.69 ,,,,,$421.69 ,,,$421.69 ,$421.69 
OP_CASE-11402,OUTPATIENT,All Services for Outpatient Surgery for Exc tr-ext b9+marg 1.1-2 cm,11402,,,,,,,,$759.20 ,,,,,,$759.20 ,,,,,$759.20 ,,,,,,,,$759.20 ,,$759.20 ,,$759.20 ,,,,,$759.20 ,,,$759.20 ,$759.20 
OP_CASE-11403,OUTPATIENT,All Services for Outpatient Surgery for Exc tr-ext b9+marg 2.1-3cm,11403,,,,,,,,$759.20 ,,,,,,$759.20 ,,,,,$759.20 ,,,,,,,,$759.20 ,,$759.20 ,,$759.20 ,,,,,$759.20 ,,,$759.20 ,$759.20 
OP_CASE-11404,OUTPATIENT,All Services for Outpatient Surgery for Exc tr-ext b9+marg 3.1-4 cm,11404,,,,,,,,"$1,716.60 ",,,,,,"$1,716.60 ",,,,,"$1,716.60 ",,,,,,,,"$1,716.60 ",,"$1,716.60 ",,"$1,716.60 ",,,,,"$1,716.60 ",,,"$1,716.60 ","$1,716.60 "
OP_CASE-11406,OUTPATIENT,All Services for Outpatient Surgery for Exc tr-ext b9+marg >4.0 cm,11406,,,,,,,,"$1,716.60 ",,,,,,"$1,716.60 ",,,,,"$1,716.60 ",,,,,,,,"$1,716.60 ",,"$1,716.60 ",,"$1,716.60 ",,,,,"$1,716.60 ",,,"$1,716.60 ","$1,716.60 "
OP_CASE-11420,OUTPATIENT,All Services for Outpatient Surgery for Exc h-f-nk-sp b9+marg 0.5/<,11420,,,,,,,,"$1,716.60 ",,,,,,"$1,716.60 ",,,,,"$1,716.60 ",,,,,,,,"$1,716.60 ",,"$1,716.60 ",,"$1,716.60 ",,,,,"$1,716.60 ",,,"$1,716.60 ","$1,716.60 "
OP_CASE-11421,OUTPATIENT,All Services for Outpatient Surgery for Exc h-f-nk-sp b9+marg 0.6-1,11421,,,,,,,,$759.20 ,,,,,,$759.20 ,,,,,$759.20 ,,,,,,,,$759.20 ,,$759.20 ,,$759.20 ,,,,,$759.20 ,,,$759.20 ,$759.20 
OP_CASE-11422,OUTPATIENT,All Services for Outpatient Surgery for Exc h-f-nk-sp b9+marg 1.1-2,11422,,,,,,,,"$1,716.60 ",,,,,,"$1,716.60 ",,,,,"$1,716.60 ",,,,,,,,"$1,716.60 ",,"$1,716.60 ",,"$1,716.60 ",,,,,"$1,716.60 ",,,"$1,716.60 ","$1,716.60 "
OP_CASE-11423,OUTPATIENT,All Services for Outpatient Surgery for Exc h-f-nk-sp b9+marg 2.1-3,11423,,,,,,,,"$1,716.60 ",,,,,,"$1,716.60 ",,,,,"$1,716.60 ",,,,,,,,"$1,716.60 ",,"$1,716.60 ",,"$1,716.60 ",,,,,"$1,716.60 ",,,"$1,716.60 ","$1,716.60 "
OP_CASE-11424,OUTPATIENT,All Services for Outpatient Surgery for Exc h-f-nk-sp b9+marg 3.1-4,11424,,,,,,,,"$1,716.60 ",,,,,,"$1,716.60 ",,,,,"$1,716.60 ",,,,,,,,"$1,716.60 ",,"$1,716.60 ",,"$1,716.60 ",,,,,"$1,716.60 ",,,"$1,716.60 ","$1,716.60 "
OP_CASE-11426,OUTPATIENT,All Services for Outpatient Surgery for Exc h-f-nk-sp b9+marg >4 cm,11426,,,,,,,,"$2,892.74 ",,,,,,"$2,892.74 ",,,,,"$2,892.74 ",,,,,,,,"$2,892.74 ",,"$2,892.74 ",,"$2,892.74 ",,,,,"$2,892.74 ",,,"$2,892.74 ","$2,892.74 "
OP_CASE-11440,OUTPATIENT,All Services for Outpatient Surgery for Exc face-mm b9+marg 0.5 cm/<,11440,,,,,,,,$759.20 ,,,,,,$759.20 ,,,,,$759.20 ,,,,,,,,$759.20 ,,$759.20 ,,$759.20 ,,,,,$759.20 ,,,$759.20 ,$759.20 
OP_CASE-11441,OUTPATIENT,All Services for Outpatient Surgery for Exc face-mm b9+marg 0.6-1 cm,11441,,,,,,,,$759.20 ,,,,,,$759.20 ,,,,,$759.20 ,,,,,,,,$759.20 ,,$759.20 ,,$759.20 ,,,,,$759.20 ,,,$759.20 ,$759.20 
OP_CASE-11442,OUTPATIENT,All Services for Outpatient Surgery for Exc face-mm b9+marg 1.1-2 cm,11442,,,,,,,,$759.20 ,,,,,,$759.20 ,,,,,$759.20 ,,,,,,,,$759.20 ,,$759.20 ,,$759.20 ,,,,,$759.20 ,,,$759.20 ,$759.20 
OP_CASE-11443,OUTPATIENT,All Services for Outpatient Surgery for Exc face-mm b9+marg 2.1-3 cm,11443,,,,,,,,"$1,716.60 ",,,,,,"$1,716.60 ",,,,,"$1,716.60 ",,,,,,,,"$1,716.60 ",,"$1,716.60 ",,"$1,716.60 ",,,,,"$1,716.60 ",,,"$1,716.60 ","$1,716.60 "
OP_CASE-11444,OUTPATIENT,All Services for Outpatient Surgery for Exc face-mm b9+marg 3.1-4 cm,11444,,,,,,,,"$1,716.60 ",,,,,,"$1,716.60 ",,,,,"$1,716.60 ",,,,,,,,"$1,716.60 ",,"$1,716.60 ",,"$1,716.60 ",,,,,"$1,716.60 ",,,"$1,716.60 ","$1,716.60 "
OP_CASE-11446,OUTPATIENT,All Services for Outpatient Surgery for Exc face-mm b9+marg >4 cm,11446,,,,,,,,"$2,892.74 ",,,,,,"$2,892.74 ",,,,,"$2,892.74 ",,,,,,,,"$2,892.74 ",,"$2,892.74 ",,"$2,892.74 ",,,,,"$2,892.74 ",,,"$2,892.74 ","$2,892.74 "
OP_CASE-11450,OUTPATIENT,All Services for Outpatient Surgery for Removal sweat gland lesion,11450,,,,,,,,"$2,892.74 ",,,,,,"$2,892.74 ",,,,,"$2,892.74 ",,,,,,,,"$2,892.74 ",,"$2,892.74 ",,"$2,892.74 ",,,,,"$2,892.74 ",,,"$2,892.74 ","$2,892.74 "
OP_CASE-11451,OUTPATIENT,All Services for Outpatient Surgery for Removal sweat gland lesion,11451,,,,,,,,"$2,892.74 ",,,,,,"$2,892.74 ",,,,,"$2,892.74 ",,,,,,,,"$2,892.74 ",,"$2,892.74 ",,"$2,892.74 ",,,,,"$2,892.74 ",,,"$2,892.74 ","$2,892.74 "
OP_CASE-11462,OUTPATIENT,All Services for Outpatient Surgery for Removal sweat gland lesion,11462,,,,,,,,"$2,892.74 ",,,,,,"$2,892.74 ",,,,,"$2,892.74 ",,,,,,,,"$2,892.74 ",,"$2,892.74 ",,"$2,892.74 ",,,,,"$2,892.74 ",,,"$2,892.74 ","$2,892.74 "
OP_CASE-11463,OUTPATIENT,All Services for Outpatient Surgery for Removal sweat gland lesion,11463,,,,,,,,"$2,892.74 ",,,,,,"$2,892.74 ",,,,,"$2,892.74 ",,,,,,,,"$2,892.74 ",,"$2,892.74 ",,"$2,892.74 ",,,,,"$2,892.74 ",,,"$2,892.74 ","$2,892.74 "
OP_CASE-11470,OUTPATIENT,All Services for Outpatient Surgery for Removal sweat gland lesion,11470,,,,,,,,"$2,892.74 ",,,,,,"$2,892.74 ",,,,,"$2,892.74 ",,,,,,,,"$2,892.74 ",,"$2,892.74 ",,"$2,892.74 ",,,,,"$2,892.74 ",,,"$2,892.74 ","$2,892.74 "
OP_CASE-11471,OUTPATIENT,All Services for Outpatient Surgery for Removal sweat gland lesion,11471,,,,,,,,"$2,892.74 ",,,,,,"$2,892.74 ",,,,,"$2,892.74 ",,,,,,,,"$2,892.74 ",,"$2,892.74 ",,"$2,892.74 ",,,,,"$2,892.74 ",,,"$2,892.74 ","$2,892.74 "
